Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2022-01-31 00:00:00-05:00,GOOGL,135.30349731445312,135.30349731445312,135.47300720214844,132.20950317382812,134.16200256347656,39986000.0
2022-02-01 00:00:00-05:00,GOOGL,137.6439971923828,137.6439971923828,137.79299926757812,134.36849975585938,137.59449768066406,68644000.0
2022-02-02 00:00:00-05:00,GOOGL,148.0,148.0,151.54649353027344,145.5225067138672,151.25,123200000.0
2022-02-03 00:00:00-05:00,GOOGL,143.08999633789062,143.08999633789062,149.6750030517578,142.66549682617188,145.70550537109375,71518000.0
2022-02-04 00:00:00-05:00,GOOGL,143.29299926757812,143.29299926757812,144.875,140.51499938964844,143.4445037841797,57998000.0
2022-02-07 00:00:00-05:00,GOOGL,139.2010040283203,139.2010040283203,144.25,138.89999389648438,144.25,54974000.0
2022-02-08 00:00:00-05:00,GOOGL,139.3990020751953,139.3990020751953,140.0,137.01400756835938,139.02650451660156,54284000.0
2022-02-09 00:00:00-05:00,GOOGL,141.5919952392578,141.5919952392578,142.52450561523438,140.18699645996094,140.9635009765625,40144000.0
2022-02-10 00:00:00-05:00,GOOGL,138.6199951171875,138.6199951171875,141.4844970703125,137.95700073242188,139.70350646972656,39330000.0
2022-02-11 00:00:00-05:00,GOOGL,134.28250122070312,134.28250122070312,139.156494140625,133.39999389648438,138.60000610351562,39958000.0
2022-02-14 00:00:00-05:00,GOOGL,135.5260009765625,135.5260009765625,136.3000030517578,133.25650024414062,133.25650024414062,34302000.0
2022-02-15 00:00:00-05:00,GOOGL,136.60850524902344,136.60850524902344,138.10850524902344,135.82150268554688,137.57049560546875,26680000.0
2022-02-16 00:00:00-05:00,GOOGL,137.73800659179688,137.73800659179688,138.08599853515625,134.9239959716797,136.64649963378906,25022000.0
2022-02-17 00:00:00-05:00,GOOGL,132.53900146484375,132.53900146484375,137.11349487304688,132.47850036621094,136.2429962158203,38950000.0
2022-02-18 00:00:00-05:00,GOOGL,130.4029998779297,130.4029998779297,134.07000732421875,130.19650268554688,133.4669952392578,45620000.0
2022-02-22 00:00:00-05:00,GOOGL,129.81350708007812,129.81350708007812,132.1804962158203,128.22349548339844,129.83799743652344,44990000.0
2022-02-23 00:00:00-05:00,GOOGL,127.58799743652344,127.58799743652344,132.05099487304688,127.52749633789062,131.64849853515625,32786000.0
2022-02-24 00:00:00-05:00,GOOGL,132.6909942626953,132.6909942626953,133.0,124.95349884033205,124.95349884033205,54456000.0
2022-02-25 00:00:00-05:00,GOOGL,134.45950317382812,134.45950317382812,135.27149963378906,131.75149536132812,133.552001953125,36406000.0
2022-02-28 00:00:00-05:00,GOOGL,135.0570068359375,135.0570068359375,135.75149536132812,132.59249877929688,133.0500030517578,38864000.0
2022-03-01 00:00:00-05:00,GOOGL,134.06149291992188,134.06149291992188,136.2554931640625,133.218505859375,134.8784942626953,26496000.0
2022-03-02 00:00:00-05:00,GOOGL,134.57150268554688,134.57150268554688,135.2624969482422,133.07150268554688,134.6280059814453,23520000.0
2022-03-03 00:00:00-05:00,GOOGL,133.89950561523438,133.89950561523438,136.4394989013672,133.02549743652344,136.00999450683594,24604000.0
2022-03-04 00:00:00-05:00,GOOGL,131.906494140625,131.906494140625,133.85150146484375,130.33749389648438,132.92750549316406,30430000.0
2022-03-07 00:00:00-05:00,GOOGL,126.37850189208984,126.37850189208984,131.73500061035156,126.29499816894533,131.48800659179688,45112000.0
2022-03-08 00:00:00-05:00,GOOGL,127.10449981689452,127.10449981689452,131.25,125.67449951171876,126.25,40428000.0
2022-03-09 00:00:00-05:00,GOOGL,133.4199981689453,133.4199981689453,133.73550415039062,129.90049743652344,131.25,37026000.0
2022-03-10 00:00:00-05:00,GOOGL,132.42950439453125,132.42950439453125,133.27200317382812,130.91250610351562,131.26600646972656,27102000.0
2022-03-11 00:00:00-05:00,GOOGL,129.87049865722656,129.87049865722656,133.79550170898438,129.63150024414062,133.48849487304688,31526000.0
2022-03-14 00:00:00-04:00,GOOGL,125.95099639892578,125.95099639892578,130.40899658203125,125.2750015258789,130.25,38812000.0
2022-03-15 00:00:00-04:00,GOOGL,129.197998046875,129.197998046875,129.85450744628906,125.72049713134766,126.97599792480467,30920000.0
2022-03-16 00:00:00-04:00,GOOGL,133.28050231933594,133.28050231933594,133.33299255371094,128.7344970703125,130.73300170898438,35576000.0
2022-03-17 00:00:00-04:00,GOOGL,133.83900451660156,133.83900451660156,134.08050537109375,132.18499755859375,133.1490020751953,28264000.0
2022-03-18 00:00:00-04:00,GOOGL,136.12550354003906,136.12550354003906,136.24400329589844,132.2584991455078,133.42449951171875,44566000.0
2022-03-21 00:00:00-04:00,GOOGL,136.10150146484375,136.10150146484375,137.0500030517578,134.09249877929688,136.1634979248047,26832000.0
2022-03-22 00:00:00-04:00,GOOGL,139.8679962158203,139.8679962158203,141.0500030517578,136.10150146484375,136.10150146484375,35496000.0
2022-03-23 00:00:00-04:00,GOOGL,138.27549743652344,138.27549743652344,139.5885009765625,137.8350067138672,138.70249938964844,25154000.0
2022-03-24 00:00:00-04:00,GOOGL,141.57200622558594,141.57200622558594,141.61900329589844,137.75050354003906,139.1999969482422,26396000.0
2022-03-25 00:00:00-04:00,GOOGL,141.67300415039062,141.67300415039062,142.03500366210938,139.7375030517578,141.91600036621094,24126000.0
2022-03-28 00:00:00-04:00,GOOGL,141.45550537109375,141.45550537109375,142.00250244140625,139.81149291992188,140.90049743652344,35050000.0
2022-03-29 00:00:00-04:00,GOOGL,142.5054931640625,142.5054931640625,143.7935028076172,142.0384979248047,142.6475067138672,34318000.0
2022-03-30 00:00:00-04:00,GOOGL,141.93850708007812,141.93850708007812,142.7205047607422,141.60000610351562,142.4600067138672,19884000.0
2022-03-31 00:00:00-04:00,GOOGL,139.0675048828125,139.0675048828125,142.10800170898438,139.02450561523438,142.05299377441406,37524000.0
2022-04-01 00:00:00-04:00,GOOGL,140.15049743652344,140.15049743652344,140.4709930419922,138.3074951171875,139.5,25942000.0
2022-04-04 00:00:00-04:00,GOOGL,142.97149658203125,142.97149658203125,143.71200561523438,140.3105010986328,140.35850524902344,25942000.0
2022-04-05 00:00:00-04:00,GOOGL,140.59100341796875,140.59100341796875,142.99049377441406,140.38250732421875,142.86900329589844,21418000.0
2022-04-06 00:00:00-04:00,GOOGL,136.54800415039062,136.54800415039062,139.36050415039062,135.51699829101562,138.75,32468000.0
2022-04-07 00:00:00-04:00,GOOGL,135.8885040283203,135.8885040283203,137.1645050048828,134.2274932861328,136.00999450683594,26234000.0
2022-04-08 00:00:00-04:00,GOOGL,133.28750610351562,133.28750610351562,135.6699981689453,132.9654998779297,135.58349609375,25142000.0
2022-04-11 00:00:00-04:00,GOOGL,128.82350158691406,128.82350158691406,132.09249877929688,128.6685028076172,131.82350158691406,36884000.0
2022-04-12 00:00:00-04:00,GOOGL,127.7145004272461,127.7145004272461,131.60000610351562,126.78900146484376,131.60000610351562,32710000.0
2022-04-13 00:00:00-04:00,GOOGL,129.8939971923828,129.8939971923828,130.33399963378906,127.74099731445312,128.0,27928000.0
2022-04-14 00:00:00-04:00,GOOGL,126.7300033569336,126.7300033569336,130.47950744628906,126.60099792480467,130.47950744628906,31598000.0
2022-04-18 00:00:00-04:00,GOOGL,127.67649841308594,127.67649841308594,128.21249389648438,126.18199920654295,127.0,20808000.0
2022-04-19 00:00:00-04:00,GOOGL,130.00900268554688,130.00900268554688,130.33299255371094,126.99949645996094,127.69149780273438,26490000.0
2022-04-20 00:00:00-04:00,GOOGL,128.0399932861328,128.0399932861328,131.3990020751953,127.5,130.89199829101562,31696000.0
2022-04-21 00:00:00-04:00,GOOGL,124.8144989013672,124.8144989013672,130.09849548339844,124.52649688720705,129.25,36446000.0
2022-04-22 00:00:00-04:00,GOOGL,119.635498046875,119.635498046875,125.4020004272461,118.9250030517578,125.0,56884000.0
2022-04-25 00:00:00-04:00,GOOGL,123.0739974975586,123.0739974975586,123.27749633789062,118.51100158691406,119.10099792480467,46128000.0
2022-04-26 00:00:00-04:00,GOOGL,118.6500015258789,118.6500015258789,122.51000213623048,118.51100158691406,122.29450225830078,73054000.0
2022-04-27 00:00:00-04:00,GOOGL,114.29450225830078,114.29450225830078,117.24199676513672,112.73650360107422,114.46949768066406,91820000.0
2022-04-28 00:00:00-04:00,GOOGL,118.52249908447266,118.52249908447266,119.64949798583984,114.11499786376952,116.41500091552734,48884000.0
2022-04-29 00:00:00-04:00,GOOGL,114.1094970703125,114.1094970703125,117.91999816894533,113.8144989013672,116.7344970703125,42676000.0
2022-05-02 00:00:00-04:00,GOOGL,116.58300018310548,116.58300018310548,116.74549865722656,112.5999984741211,113.40499877929688,35534000.0
2022-05-03 00:00:00-04:00,GOOGL,117.33399963378906,117.33399963378906,118.44200134277344,116.03450012207033,116.43049621582033,24968000.0
2022-05-04 00:00:00-04:00,GOOGL,122.26100158691406,122.26100158691406,122.85449981689452,115.11599731445312,117.03150177001952,49916000.0
2022-05-05 00:00:00-04:00,GOOGL,116.50550079345705,116.50550079345705,121.03900146484376,115.00550079345705,120.2040023803711,45840000.0
2022-05-06 00:00:00-04:00,GOOGL,115.74649810791016,115.74649810791016,117.57150268554688,114.0155029296875,115.18450164794922,39710000.0
2022-05-09 00:00:00-04:00,GOOGL,112.51100158691406,112.51100158691406,115.0770034790039,112.00050354003906,113.25,40802000.0
2022-05-10 00:00:00-04:00,GOOGL,114.3949966430664,114.3949966430664,116.25,112.90049743652344,115.50749969482422,39900000.0
2022-05-11 00:00:00-04:00,GOOGL,113.60250091552734,113.60250091552734,116.364501953125,113.23650360107422,113.23650360107422,37534000.0
2022-05-12 00:00:00-04:00,GOOGL,112.84400177001952,112.84400177001952,114.29499816894533,109.82450103759766,111.37750244140624,53836000.0
2022-05-13 00:00:00-04:00,GOOGL,116.05049896240234,116.05049896240234,117.875,113.6050033569336,114.53299713134766,35038000.0
2022-05-16 00:00:00-04:00,GOOGL,114.44499969482422,114.44499969482422,116.16999816894533,113.8895034790039,114.95549774169922,25990000.0
2022-05-17 00:00:00-04:00,GOOGL,116.4729995727539,116.4729995727539,116.9000015258789,114.87000274658205,116.84049987792967,23054000.0
2022-05-18 00:00:00-04:00,GOOGL,111.89949798583984,111.89949798583984,115.4000015258789,111.55549621582033,115.0,35126000.0
2022-05-19 00:00:00-04:00,GOOGL,110.38400268554688,110.38400268554688,113.01000213623048,110.0,111.43150329589844,34144000.0
2022-05-20 00:00:00-04:00,GOOGL,108.90799713134766,108.90799713134766,112.18350219726562,105.79650115966795,111.95099639892578,48962000.0
2022-05-23 00:00:00-04:00,GOOGL,111.48799896240234,111.48799896240234,112.14749908447266,108.74099731445312,109.5875015258789,37184000.0
2022-05-24 00:00:00-04:00,GOOGL,105.97000122070312,105.97000122070312,106.45850372314452,101.8844985961914,105.77200317382812,76780000.0
2022-05-25 00:00:00-04:00,GOOGL,105.80500030517578,105.80500030517578,106.5,103.85649871826172,104.9854965209961,40258000.0
2022-05-26 00:00:00-04:00,GOOGL,107.7925033569336,107.7925033569336,108.64949798583984,105.2249984741211,105.677001953125,37948000.0
2022-05-27 00:00:00-04:00,GOOGL,112.31649780273438,112.31649780273438,112.31800079345705,109.13849639892578,109.48300170898438,37914000.0
2022-05-31 00:00:00-04:00,GOOGL,113.76200103759766,113.76200103759766,115.73500061035156,112.07849884033205,112.74649810791016,50012000.0
2022-06-01 00:00:00-04:00,GOOGL,113.89199829101562,113.89199829101562,117.10150146484376,113.25,114.8550033569336,36606000.0
2022-06-02 00:00:00-04:00,GOOGL,117.62249755859376,117.62249755859376,117.89949798583984,112.94650268554688,114.0,37992000.0
2022-06-03 00:00:00-04:00,GOOGL,114.54100036621094,114.54100036621094,116.32150268554688,113.51850128173828,116.0625,26136000.0
2022-06-06 00:00:00-04:00,GOOGL,116.82050323486328,116.82050323486328,119.34700012207033,116.16400146484376,116.70449829101562,33542000.0
2022-06-07 00:00:00-04:00,GOOGL,117.14949798583984,117.14949798583984,117.69100189208984,115.052001953125,115.48049926757812,31590000.0
2022-06-08 00:00:00-04:00,GOOGL,117.19400024414062,117.19400024414062,118.57050323486328,116.5999984741211,116.7614974975586,26108000.0
2022-06-09 00:00:00-04:00,GOOGL,114.83550262451172,114.83550262451172,118.29900360107422,114.7760009765625,116.32749938964844,25798000.0
2022-06-10 00:00:00-04:00,GOOGL,111.1614990234375,111.1614990234375,113.27899932861328,110.36599731445312,112.44499969482422,41452000.0
2022-06-13 00:00:00-04:00,GOOGL,106.39250183105467,106.39250183105467,108.79149627685548,106.11900329589844,106.7864990234375,47252000.0
2022-06-14 00:00:00-04:00,GOOGL,106.71549987792967,106.71549987792967,107.92449951171876,105.8000030517578,106.53500366210938,33706000.0
2022-06-15 00:00:00-04:00,GOOGL,109.7645034790039,109.7645034790039,111.42350006103516,107.66950225830078,108.54499816894533,39698000.0
2022-06-16 00:00:00-04:00,GOOGL,106.03350067138672,106.03350067138672,108.64849853515624,105.13800048828124,107.22100067138672,51684000.0
2022-06-17 00:00:00-04:00,GOOGL,107.14350128173828,107.14350128173828,108.69950103759766,105.0459976196289,106.03350067138672,51376000.0
2022-06-21 00:00:00-04:00,GOOGL,111.54399871826172,111.54399871826172,112.489501953125,108.5999984741211,108.92949676513672,47416000.0
2022-06-22 00:00:00-04:00,GOOGL,111.4875030517578,111.4875030517578,113.34649658203124,110.38249969482422,110.55650329589844,30774000.0
2022-06-23 00:00:00-04:00,GOOGL,112.24199676513672,112.24199676513672,112.74250030517578,110.50050354003906,112.23149871826172,28362000.0
2022-06-24 00:00:00-04:00,GOOGL,117.9749984741211,117.9749984741211,118.0790023803711,112.95249938964844,112.99500274658205,41164000.0
2022-06-27 00:00:00-04:00,GOOGL,115.83350372314452,115.83350372314452,118.57949829101562,115.17949676513672,118.27300262451172,36420000.0
2022-06-28 00:00:00-04:00,GOOGL,112.00749969482422,112.00749969482422,117.30950164794922,111.8479995727539,115.80249786376952,35792000.0
2022-06-29 00:00:00-04:00,GOOGL,111.70149993896484,111.70149993896484,113.1604995727539,110.87249755859376,111.552001953125,24716000.0
2022-06-30 00:00:00-04:00,GOOGL,108.96299743652344,108.96299743652344,110.88800048828124,106.75,110.0,43170000.0
2022-07-01 00:00:00-04:00,GOOGL,108.7375030517578,108.7375030517578,109.25,106.73049926757812,107.93299865722656,35476000.0
2022-07-05 00:00:00-04:00,GOOGL,113.26300048828124,113.26300048828124,113.3769989013672,105.73149871826172,107.10050201416016,39342000.0
2022-07-06 00:00:00-04:00,GOOGL,114.5719985961914,114.5719985961914,115.5895004272461,111.47599792480467,113.302001953125,37432000.0
2022-07-07 00:00:00-04:00,GOOGL,118.78299713134766,118.78299713134766,119.1894989013672,114.83350372314452,115.08000183105467,40936000.0
2022-07-08 00:00:00-04:00,GOOGL,119.35350036621094,119.35350036621094,119.68499755859376,116.90149688720705,117.25,38238000.0
2022-07-11 00:00:00-04:00,GOOGL,115.67649841308594,115.67649841308594,117.9980010986328,115.33049774169922,117.9980010986328,31196000.0
2022-07-12 00:00:00-04:00,GOOGL,114.02050018310548,114.02050018310548,116.9739990234375,113.69000244140624,116.21499633789062,29960000.0
2022-07-13 00:00:00-04:00,GOOGL,111.35350036621094,111.35350036621094,114.1959991455078,111.20149993896484,111.70099639892578,43722000.0
2022-07-14 00:00:00-04:00,GOOGL,110.36750030517578,110.36750030517578,111.09300231933594,108.3730010986328,110.21050262451172,37004000.0
2022-07-15 00:00:00-04:00,GOOGL,111.77749633789062,111.77749633789062,113.1405029296875,110.9000015258789,112.00050354003906,46770000.0
2022-07-18 00:00:00-04:00,GOOGL,109.02999877929688,109.02999877929688,113.68000030517578,108.37000274658205,112.63999938964844,43164600.0
2022-07-19 00:00:00-04:00,GOOGL,113.80999755859376,113.80999755859376,114.0199966430664,109.55999755859376,110.8499984741211,36530900.0
2022-07-20 00:00:00-04:00,GOOGL,113.9000015258789,113.9000015258789,115.4000015258789,112.4800033569336,113.16999816894533,35600400.0
2022-07-21 00:00:00-04:00,GOOGL,114.33999633789062,114.33999633789062,114.5500030517578,111.11000061035156,114.27999877929688,32676200.0
2022-07-22 00:00:00-04:00,GOOGL,107.9000015258789,107.9000015258789,112.33999633789062,106.5,111.0,48901200.0
2022-07-25 00:00:00-04:00,GOOGL,107.51000213623048,107.51000213623048,109.87000274658205,106.3000030517578,108.41000366210938,34690900.0
2022-07-26 00:00:00-04:00,GOOGL,105.0199966430664,105.0199966430664,107.1999969482422,104.06999969482422,106.5999984741211,47991000.0
2022-07-27 00:00:00-04:00,GOOGL,113.05999755859376,113.05999755859376,113.91000366210938,108.01000213623048,109.26000213623048,59858500.0
2022-07-28 00:00:00-04:00,GOOGL,114.22000122070312,114.22000122070312,114.33999633789062,111.45999908447266,112.37000274658205,32816600.0
2022-07-29 00:00:00-04:00,GOOGL,116.31999969482422,116.31999969482422,116.70999908447266,113.05999755859376,113.08000183105467,37223400.0
2022-08-01 00:00:00-04:00,GOOGL,114.86000061035156,114.86000061035156,116.72000122070312,114.33999633789062,115.3000030517578,26034300.0
2022-08-02 00:00:00-04:00,GOOGL,115.12999725341795,115.12999725341795,116.3499984741211,113.72000122070312,114.0,20236000.0
2022-08-03 00:00:00-04:00,GOOGL,118.08000183105467,118.08000183105467,118.62000274658205,115.4800033569336,115.70999908447266,28499000.0
2022-08-04 00:00:00-04:00,GOOGL,118.19000244140624,118.19000244140624,118.77999877929688,116.88999938964844,117.4800033569336,21602900.0
2022-08-05 00:00:00-04:00,GOOGL,117.47000122070312,117.47000122070312,118.11000061035156,116.0,116.2300033569336,19159500.0
2022-08-08 00:00:00-04:00,GOOGL,117.3000030517578,117.3000030517578,120.1500015258789,116.87999725341795,118.38999938964844,19138300.0
2022-08-09 00:00:00-04:00,GOOGL,116.62999725341795,116.62999725341795,117.31999969482422,115.70999908447266,117.13999938964844,19086500.0
2022-08-10 00:00:00-04:00,GOOGL,119.6999969482422,119.6999969482422,120.91999816894533,118.41000366210938,118.77999877929688,30930400.0
2022-08-11 00:00:00-04:00,GOOGL,118.83999633789062,118.83999633789062,121.48999786376952,118.55999755859376,121.27999877929688,24293700.0
2022-08-12 00:00:00-04:00,GOOGL,121.68000030517578,121.68000030517578,121.68000030517578,119.45999908447266,120.26000213623048,19096300.0
2022-08-15 00:00:00-04:00,GOOGL,122.08000183105467,122.08000183105467,122.3000030517578,120.61000061035156,121.12999725341795,19494800.0
2022-08-16 00:00:00-04:00,GOOGL,121.6999969482422,121.6999969482422,122.43000030517578,120.63999938964844,121.5199966430664,19041200.0
2022-08-17 00:00:00-04:00,GOOGL,119.5500030517578,119.5500030517578,121.29000091552734,119.37999725341795,120.12000274658205,22847000.0
2022-08-18 00:00:00-04:00,GOOGL,120.16999816894533,120.16999816894533,120.81999969482422,118.72000122070312,119.43000030517578,17987700.0
2022-08-19 00:00:00-04:00,GOOGL,117.20999908447266,117.20999908447266,119.1500015258789,116.76000213623048,119.05999755859376,21809500.0
2022-08-22 00:00:00-04:00,GOOGL,114.23999786376952,114.23999786376952,115.62999725341795,113.8499984741211,115.1999969482422,21456600.0
2022-08-23 00:00:00-04:00,GOOGL,113.86000061035156,113.86000061035156,115.01000213623048,113.43000030517578,113.4800033569336,15870400.0
2022-08-24 00:00:00-04:00,GOOGL,113.69000244140624,113.69000244140624,114.77999877929688,112.87000274658205,113.5,17734600.0
2022-08-25 00:00:00-04:00,GOOGL,116.6500015258789,116.6500015258789,116.72000122070312,114.11000061035156,114.23999786376952,16956800.0
2022-08-26 00:00:00-04:00,GOOGL,110.33999633789062,110.33999633789062,115.12000274658205,110.19000244140624,114.72000122070312,37245700.0
2022-08-29 00:00:00-04:00,GOOGL,109.41999816894533,109.41999816894533,110.9499969482422,108.8000030517578,109.98999786376952,21191200.0
2022-08-30 00:00:00-04:00,GOOGL,108.94000244140624,108.94000244140624,110.5,107.8000030517578,110.16999816894533,27513300.0
2022-08-31 00:00:00-04:00,GOOGL,108.22000122070312,108.22000122070312,110.8499984741211,108.12999725341795,110.6500015258789,28627000.0
2022-09-01 00:00:00-04:00,GOOGL,109.73999786376952,109.73999786376952,110.4499969482422,107.36000061035156,108.27999877929688,28360900.0
2022-09-02 00:00:00-04:00,GOOGL,107.8499984741211,107.8499984741211,110.73999786376952,107.26000213623048,110.58999633789062,24160700.0
2022-09-06 00:00:00-04:00,GOOGL,106.80999755859376,106.80999755859376,108.02999877929688,105.77999877929688,107.3000030517578,25068300.0
2022-09-07 00:00:00-04:00,GOOGL,109.4499969482422,109.4499969482422,109.9800033569336,106.9000015258789,107.05999755859376,23167000.0
2022-09-08 00:00:00-04:00,GOOGL,108.37999725341795,108.37999725341795,109.5999984741211,107.16000366210938,108.04000091552734,24238300.0
2022-09-09 00:00:00-04:00,GOOGL,110.6500015258789,110.6500015258789,110.98999786376952,109.0199966430664,109.06999969482422,23197700.0
2022-09-12 00:00:00-04:00,GOOGL,110.86000061035156,110.86000061035156,111.62000274658205,109.93000030517578,110.98999786376952,22966800.0
2022-09-13 00:00:00-04:00,GOOGL,104.31999969482422,104.31999969482422,108.3000030517578,104.08999633789062,107.8000030517578,38172900.0
2022-09-14 00:00:00-04:00,GOOGL,105.0,105.0,105.27999877929688,103.66000366210938,104.56999969482422,26395100.0
2022-09-15 00:00:00-04:00,GOOGL,102.91000366210938,102.91000366210938,105.2699966430664,102.3499984741211,104.02999877929688,34188300.0
2022-09-16 00:00:00-04:00,GOOGL,102.8000030517578,102.8000030517578,103.12999725341795,100.94000244140624,102.06999969482422,42797200.0
2022-09-19 00:00:00-04:00,GOOGL,103.06999969482422,103.06999969482422,103.33000183105467,101.5500030517578,101.75,23036800.0
2022-09-20 00:00:00-04:00,GOOGL,101.13999938964844,101.13999938964844,102.37000274658205,100.5199966430664,102.08000183105467,26517100.0
2022-09-21 00:00:00-04:00,GOOGL,99.27999877929688,99.27999877929688,102.87999725341795,99.2699966430664,101.66999816894533,31487300.0
2022-09-22 00:00:00-04:00,GOOGL,100.13999938964844,100.13999938964844,101.23999786376952,98.79000091552734,98.81999969482422,34298600.0
2022-09-23 00:00:00-04:00,GOOGL,98.73999786376952,98.73999786376952,99.66000366210938,97.47000122070312,99.62999725341795,31625400.0
2022-09-26 00:00:00-04:00,GOOGL,98.16999816894533,98.16999816894533,99.87999725341795,97.8000030517578,98.0999984741211,27072700.0
2022-09-27 00:00:00-04:00,GOOGL,97.5,97.5,100.0,96.87000274658205,99.43000030517578,30072800.0
2022-09-28 00:00:00-04:00,GOOGL,100.0500030517578,100.0500030517578,100.6999969482422,97.11000061035156,97.6500015258789,32466300.0
2022-09-29 00:00:00-04:00,GOOGL,97.41999816894533,97.41999816894533,98.63999938964844,95.95999908447266,98.63999938964844,31047200.0
2022-09-30 00:00:00-04:00,GOOGL,95.6500015258789,95.6500015258789,98.9000015258789,95.55999755859376,97.0500030517578,32941500.0
2022-10-03 00:00:00-04:00,GOOGL,98.63999938964844,98.63999938964844,99.29000091552734,96.5199966430664,96.76000213623048,27982000.0
2022-10-04 00:00:00-04:00,GOOGL,101.63999938964844,101.63999938964844,101.83999633789062,100.37999725341795,100.44000244140624,28850800.0
2022-10-05 00:00:00-04:00,GOOGL,101.43000030517578,101.43000030517578,101.93000030517578,98.8000030517578,99.83000183105467,22176900.0
2022-10-06 00:00:00-04:00,GOOGL,101.41999816894533,101.41999816894533,102.93000030517578,100.58999633789062,100.68000030517578,22324000.0
2022-10-07 00:00:00-04:00,GOOGL,98.68000030517578,98.68000030517578,100.52999877929688,98.3000030517578,99.8499984741211,27502800.0
2022-10-10 00:00:00-04:00,GOOGL,97.86000061035156,97.86000061035156,99.0999984741211,97.01000213623048,99.0,18225100.0
2022-10-11 00:00:00-04:00,GOOGL,97.18000030517578,97.18000030517578,99.25,96.30999755859376,97.43000030517578,26507100.0
2022-10-12 00:00:00-04:00,GOOGL,97.55999755859376,97.55999755859376,98.75,96.73999786376952,97.3000030517578,21876400.0
2022-10-13 00:00:00-04:00,GOOGL,99.05999755859376,99.05999755859376,99.77999877929688,94.37999725341795,95.1500015258789,34574500.0
2022-10-14 00:00:00-04:00,GOOGL,96.55999755859376,96.55999755859376,100.69000244140624,96.37000274658205,99.98999786376952,25410700.0
2022-10-17 00:00:00-04:00,GOOGL,99.97000122070312,99.97000122070312,100.93000030517578,98.83000183105467,98.86000061035156,28419200.0
2022-10-18 00:00:00-04:00,GOOGL,100.7699966430664,100.7699966430664,103.47000122070312,99.97000122070312,103.12999725341795,24060700.0
2022-10-19 00:00:00-04:00,GOOGL,99.62999725341795,99.62999725341795,101.0199966430664,98.91999816894533,100.01000213623048,23811100.0
2022-10-20 00:00:00-04:00,GOOGL,99.97000122070312,99.97000122070312,102.31999969482422,99.38999938964844,100.0,25323200.0
2022-10-21 00:00:00-04:00,GOOGL,101.12999725341795,101.12999725341795,101.30999755859376,97.72000122070312,97.8499984741211,32458700.0
2022-10-24 00:00:00-04:00,GOOGL,102.5199966430664,102.5199966430664,102.75,99.9800033569336,101.8000030517578,27176400.0
2022-10-25 00:00:00-04:00,GOOGL,104.4800033569336,104.4800033569336,104.81999969482422,102.72000122070312,102.9000015258789,40611400.0
